RecordID,Tweet Date,Tweet Time,Daypart,Category,Topic,State,Region,Gender,Retweet Count
2849,2014-12-24,10:56:00,Morning,Health & Fitness,Improve my body,New York,Northeast,Female,0
2850,2014-12-24,11:12:00,Morning,Family/Friends/Relationships,Make new friends,New York,Northeast,Female,0
2851,2014-12-24,11:15:00,Morning,Personal Growth,Spend less time on Facebook,New York,Northeast,Female,0
2852,2014-12-24,18:15:00,Evening,Philanthropic,Volunteer more,New York,Northeast,Female,0
2853,2014-12-25,06:07:00,Early Morning,Time Management/Organization,Re-organize,New York,Northeast,Male,0
2854,2014-12-25,09:24:00,Morning,Personal Growth,Other,New York,Northeast,Female,0
2855,2014-12-25,10:23:00,Morning,Personal Growth,Be more positive,New York,Northeast,Male,0
2856,2014-12-25,13:27:00,Afternoon,Humor,Humor about Recreation and Leisure Resolutions,New York,Northeast,Female,0
2857,2014-12-25,14:09:00,Afternoon,Family/Friends/Relationships,Other,New York,Northeast,Male,0
2858,2014-12-25,14:17:00,Afternoon,Family/Friends/Relationships,Other,New York,Northeast,Male,0
2859,2014-12-25,17:47:00,Early Evening,Personal Growth,Update my wardrobe,New York,Northeast,Female,0
2860,2014-12-25,20:56:00,Evening,Personal Growth,Focus on my self,New York,Northeast,Male,0
2861,2014-12-26,01:20:00,Late Night,Personal Growth,Curse less,New York,Northeast,Female,0
2862,2014-12-26,02:05:00,Late Night,Personal Growth,Be more positive,New York,Northeast,Female,0
2863,2014-12-26,02:23:00,Late Night,Philanthropic,Donate more to charity,New York,Northeast,Female,0
2864,2014-12-26,04:16:00,Late Night,Health & Fitness,Drink Less Caffine,New York,Northeast,Female,0
2865,2014-12-26,11:01:00,Morning,Personal Growth,Be more positive,New York,Northeast,Female,0
2866,2014-12-26,11:47:00,Morning,Humor,Humor about Education/Training Resolutions,New York,Northeast,Male,0
2867,2014-12-26,12:25:00,Afternoon,Health & Fitness,"Try a new 'fad' workout",New York,Northeast,Female,0
2868,2014-12-26,13:05:00,Afternoon,Health & Fitness,Eat healthier,New York,Northeast,Female,0
2869,2014-12-26,15:46:00,Early Evening,Philanthropic,Donate more to charity,New York,Northeast,Male,0
2870,2014-12-26,15:49:00,Early Evening,Personal Growth,Face Fears,New York,Northeast,Male,0
2871,2014-12-26,17:02:00,Early Evening,Education/Training,Learn a new skill,New York,Northeast,Female,0
2872,2014-12-26,17:46:00,Early Evening,Humor,Humor about Personal Growth and Interests Resolutions,New York,Northeast,Male,0
2873,2014-12-26,19:35:00,Evening,Health & Fitness,Improve my body,New York,Northeast,Female,0
2874,2014-12-26,22:19:00,Night,Health & Fitness,Quit smoking,New York,Northeast,Female,0
2875,2014-12-27,03:48:00,Late Night,Health & Fitness,Improve my body,New York,Northeast,Female,0
2876,2014-12-27,04:12:00,Late Night,Personal Growth,Face Fears,New York,Northeast,Male,0
2877,2014-12-27,04:41:00,Late Night,Family/Friends/Relationships,Be better at keeping in touch with loved ones or friends,New York,Northeast,Female,0
2878,2014-12-27,05:48:00,Early Morning,Humor,Humor about not Resolutions in general,New York,Northeast,Male,0
2879,2014-12-27,08:12:00,Early Morning,Health & Fitness,Excersize More,New York,Northeast,Female,0
2880,2014-12-27,08:19:00,Early Morning,Personal Growth,Focus on my self,New York,Northeast,Male,0
2881,2014-12-27,08:44:00,Early Morning,Finance,Save money,New York,Northeast,Female,0
2882,2014-12-27,09:50:00,Morning,Family/Friends/Relationships,Find a Girlfriend,New York,Northeast,Female,0
2883,2014-12-27,09:59:00,Morning,Recreation & Leisure,Buy a motorcycle,New York,Northeast,Female,0
2884,2014-12-27,10:14:00,Morning,Recreation & Leisure,Take more vacation,New York,Northeast,Male,0
2885,2014-12-27,13:43:00,Afternoon,Humor,Humor about Time Management/Organization Resolutions,New York,Northeast,Female,0
2886,2014-12-27,13:47:00,Afternoon,Humor,Humor about Personal Growth and Interests Resolutions,New York,Northeast,Female,0
2887,2014-12-27,13:51:00,Afternoon,Personal Growth,Use less social media,New York,Northeast,Male,0
2888,2014-12-27,14:07:00,Afternoon,Humor,Humor about Health and Fitness Resolutions,New York,Northeast,Female,0
2889,2014-12-27,14:28:00,Afternoon,Humor,Humor about Personal Growth and Interests Resolutions,New York,Northeast,Female,0
2890,2014-12-27,15:34:00,Early Evening,Personal Growth,Be more positive,New York,Northeast,Female,0
2891,2014-12-27,15:36:00,Early Evening,Humor,Humor about New Years,New York,Northeast,Female,0
2892,2014-12-27,16:08:00,Early Evening,Time Management/Organization,Other,New York,Northeast,Female,0
2893,2014-12-27,17:45:00,Early Evening,Recreation & Leisure,Other,New York,Northeast,Female,0
2894,2014-12-27,17:46:00,Early Evening,Finance,Save money,New York,Northeast,Male,0
2895,2014-12-27,18:35:00,Evening,Personal Growth,Other,New York,Northeast,Male,0
2896,2014-12-27,18:51:00,Evening,Finance,Save money,New York,Northeast,Female,0
2897,2014-12-27,19:00:00,Evening,Family/Friends/Relationships,Spend more time with family,New York,Northeast,Male,0
2898,2014-12-27,20:09:00,Evening,Health & Fitness,Eat healthier,New York,Northeast,Male,0
2899,2014-12-27,20:38:00,Evening,Finance,Save money,New York,Northeast,Female,0
2900,2014-12-27,20:57:00,Evening,Personal Growth,Be more positive,New York,Northeast,Female,0
2901,2014-12-27,22:50:00,Night,Personal Growth,Learn to Say No,New York,Northeast,Female,0
2902,2014-12-27,22:51:00,Night,Personal Growth,Focus on my self,New York,Northeast,Female,0
2903,2014-12-27,22:51:00,Night,Personal Growth,Be more positive,New York,Northeast,Female,0
2904,2014-12-27,22:51:00,Night,Personal Growth,Be more positive,New York,Northeast,Female,0
2905,2014-12-27,22:52:00,Night,Personal Growth,Spend less time on Facebook,New York,Northeast,Female,0
2906,2014-12-28,00:02:00,Late Night,Personal Growth,Be more positive,New York,Northeast,Female,0
2907,2014-12-28,04:29:00,Late Night,Personal Growth,Be more positive,New York,Northeast,Female,0
2908,2014-12-28,04:39:00,Late Night,Family/Friends/Relationships,Make new friends,New York,Northeast,Female,0
2909,2014-12-28,08:00:00,Early Morning,Personal Growth,Acheive My Goals,New York,Northeast,Female,0
2910,2014-12-28,08:10:00,Early Morning,Family/Friends/Relationships,Spend more time with family,New York,Northeast,Male,0
2911,2014-12-28,09:48:00,Morning,Personal Growth,Be more positive,New York,Northeast,Female,0
2912,2014-12-28,11:51:00,Morning,Humor,Humor about Personal Growth and Interests Resolutions,New York,Northeast,Male,0
2913,2014-12-28,11:58:00,Morning,Personal Growth,Be more positive,New York,Northeast,Female,0
2914,2014-12-28,14:00:00,Afternoon,Time Management/Organization,Re-organize,New York,Northeast,Male,0
2915,2014-12-28,14:35:00,Afternoon,Humor,Humor about Health and Fitness Resolutions,New York,Northeast,Female,0
2916,2014-12-28,14:49:00,Afternoon,Personal Growth,Acheive My Goals,New York,Northeast,Female,0
2917,2014-12-28,15:42:00,Early Evening,Recreation & Leisure,Cook more,New York,Northeast,Male,0
2918,2014-12-28,17:18:00,Early Evening,Personal Growth,Improve my attitude,New York,Northeast,Female,0
2919,2014-12-28,17:28:00,Early Evening,Personal Growth,Improve my attitude,New York,Northeast,Female,0
2920,2014-12-28,17:46:00,Early Evening,Personal Growth,Get a tattoo,New York,Northeast,Female,0
2921,2014-12-28,19:37:00,Evening,Family/Friends/Relationships,Make more time for friends,New York,Northeast,Female,0
2922,2014-12-28,20:04:00,Evening,Health & Fitness,Go gluten free,New York,Northeast,Female,0
2923,2014-12-28,20:53:00,Evening,Recreation & Leisure,Hike more,New York,Northeast,Female,0
2924,2014-12-28,22:59:00,Night,Humor,Humor about Personal Growth and Interests Resolutions,New York,Northeast,Female,0
2925,2014-12-28,23:34:00,Night,Health & Fitness,Eat healthier,New York,Northeast,Female,0
2926,2014-12-29,01:35:00,Late Night,Personal Growth,Focus on my self,New York,Northeast,Female,0
2927,2014-12-29,02:41:00,Late Night,Health & Fitness,Lose weight,New York,Northeast,Female,0
2928,2014-12-29,04:31:00,Late Night,Philanthropic,Donate more to charity,New York,Northeast,Female,0
2929,2014-12-29,04:57:00,Late Night,Health & Fitness,Meditate,New York,Northeast,Male,0
2930,2014-12-29,06:05:00,Early Morning,Personal Growth,Try new things,New York,Northeast,Female,0
2931,2014-12-29,06:36:00,Early Morning,Health & Fitness,Excersize More,New York,Northeast,Male,0
2932,2014-12-29,06:44:00,Early Morning,Family/Friends/Relationships,Have another baby,New York,Northeast,Male,0
2933,2014-12-29,07:12:00,Early Morning,Finance,Pay off bill(s),New York,Northeast,Male,0
2934,2014-12-29,07:27:00,Early Morning,Humor,Humor about Family/Friends/Relationships Resolutions,New York,Northeast,Male,0
2935,2014-12-29,07:28:00,Early Morning,Time Management/Organization,Re-organize,New York,Northeast,Male,0
2936,2014-12-29,08:01:00,Early Morning,Health & Fitness,Eat fewer carbs,New York,Northeast,Male,0
2937,2014-12-29,08:26:00,Early Morning,Personal Growth,Adopt a pet,New York,Northeast,Female,0
2938,2014-12-29,09:33:00,Morning,Health & Fitness,Improve my body,New York,Northeast,Male,0
2939,2014-12-29,09:35:00,Morning,Recreation & Leisure,Other,New York,Northeast,Male,0
2940,2014-12-29,09:48:00,Morning,Humor,Humor about Health and Fitness Resolutions,New York,Northeast,Female,0
2941,2014-12-29,10:12:00,Morning,Education/Training,Learn to play an instrument,New York,Northeast,Female,0
2942,2014-12-29,10:35:00,Morning,Humor,Humor about not Resolutions in general,New York,Northeast,Male,0
2943,2014-12-29,11:35:00,Morning,Personal Growth,Be more positive,New York,Northeast,Female,0
2944,2014-12-29,11:41:00,Morning,Career,Make more money,New York,Northeast,Male,0
2945,2014-12-29,11:50:00,Morning,Health & Fitness,Other,New York,Northeast,Female,0
2946,2014-12-29,12:09:00,Afternoon,Finance,Other,New York,Northeast,Female,0
